CustomerID,Recency_Days,Frequency,Monetary_NetSales,GrossSales,ReturnsValue,ReturnRate,CohortMonth,R_Score,F_Score,M_Score,RFM_Score_String,RFM_Segment
16203.0,58.5,6,1110.79,1114.54,3.75,0.0034,2010-07,4,4,3,443,Champions
14126.0,7.5,4,1109.96,1172.46,62.5,0.0533,2010-09,5,3,3,533,Loyal Customers
15069.0,179.4,1,1109.53,1109.53,0,0,2011-06,3,1,3,313,Potential Loyalists
15559.0,568.4,1,1109.4,1109.4,0,0,2010-05,2,1,3,213,Hibernating
15828.0,375.3,1,1108.82,1108.82,0,0,2010-11,2,1,3,213,Hibernating
17007.0,50.6,7,1107.6,1120.1,12.5,0.0112,2010-09,4,4,3,443,Champions
13109.0,59.6,3,1107.58,1134.03,26.45,0.0233,2010-06,4,3,3,433,Loyal Customers
15933.0,21.4,3,1107.46,1107.46,0,0,2011-09,5,3,3,533,Loyal Customers
17562.0,14.4,7,1107.38,1122.38,15,0.0134,2011-06,5,4,3,543,Champions
14891.0,148.2,4,1106.73,1106.73,0,0,2010-09,3,3,3,333,Loyal Customers
18218.0,211.5,4,1106.3,1142,35.7,0.0313,2010-02,3,3,3,333,Loyal Customers
13393.0,583.6,4,1105.85,1131.45,25.6,0.0226,2009-12,2,3,3,233,At-Risk
14805.0,15.3,7,1104.64,1104.64,0,0,2010-03,5,4,3,543,Champions
12439.0,682.5,2,1104.48,1158.18,53.7,0.0464,2009-12,1,2,3,123,Hibernating
13447.0,23.4,3,1104.23,1129.14,24.91,0.0221,2011-11,5,3,3,533,Loyal Customers
16391.0,400.5,4,1103.61,1103.61,0,0,2010-05,2,3,3,233,At-Risk
16386.0,28.5,3,1102.59,1102.59,0,0,2010-11,4,3,3,433,Loyal Customers
16223.0,374.5,2,1102.35,1102.35,0,0,2010-11,2,2,3,223,Hibernating
16418.0,44.5,5,1101.94,1101.94,0,0,2010-10,4,4,3,443,Champions
16702.0,415.4,4,1100.88,1110.83,9.95,0.009,2009-12,2,3,3,233,At-Risk
13108.0,372.6,2,1098.52,1098.52,0,0,2010-09,2,2,3,223,Hibernating
16805.0,173.5,5,1097.24,1097.24,0,0,2009-12,3,4,3,343,Loyal Customers
12648.0,154.5,4,1097,1112,15,0.0135,2010-01,3,3,3,333,Loyal Customers
17703.0,35.3,4,1094.84,1094.84,0,0,2010-10,4,3,3,433,Loyal Customers
17366.0,432.3,2,1094.59,1096.24,1.65,0.0015,2010-09,2,2,3,223,Hibernating
13521.0,1.4,3,1093.65,1093.65,0,0,2011-11,5,3,3,533,Loyal Customers
12421.0,15.6,6,1092.83,1098.6,5.77,0.0053,2010-07,5,4,3,543,Champions
12803.0,393.4,1,1092.81,1092.81,0,0,2010-11,2,1,3,213,Hibernating
13546.0,12.4,5,1092.14,1092.14,0,0,2010-10,5,4,3,543,Champions
14370.0,450.5,6,1092.13,1175.78,83.65,0.0711,2010-02,2,4,3,243,At-Risk
14813.0,369.5,4,1090.87,1090.87,0,0,2010-04,2,3,3,233,At-Risk
14009.0,198.3,3,1090.23,1099.91,9.68,0.0088,2010-09,3,3,3,333,Loyal Customers
17726.0,395.4,7,1089.56,1092.06,2.5,0.0023,2010-01,2,4,3,243,At-Risk
12534.0,130.6,1,1089.18,1089.18,0,0,2011-08,3,1,3,313,Potential Loyalists
14343.0,421.5,4,1088.91,1088.91,0,0,2010-01,2,3,3,233,At-Risk
14139.0,46.4,4,1086.8,1086.8,0,0,2010-06,4,3,3,433,Loyal Customers
16211.0,88.5,3,1086.34,1090.59,4.25,0.0039,2010-09,3,3,3,333,Loyal Customers
13368.0,256.6,4,1086.1,1121.5,35.4,0.0316,2010-10,3,3,3,333,Loyal Customers
12915.0,148.5,4,1084.85,1174.75,89.9,0.0765,2010-04,3,3,3,333,Loyal Customers
17423.0,46.4,3,1084.17,1118.95,34.78,0.0311,2010-11,4,3,3,433,Loyal Customers
13467.0,10.6,2,1083.71,1083.71,0,0,2011-11,5,2,3,523,Potential Loyalists
14561.0,75.5,3,1080.76,1080.76,0,0,2011-06,4,3,3,433,Loyal Customers
16298.0,22.5,7,1080,1085.7,5.7,0.0053,2010-09,5,4,3,543,Champions
13726.0,38.5,2,1079.66,1079.66,0,0,2011-08,4,2,3,423,Potential Loyalists
12354.0,232.5,1,1079.4,1079.4,0,0,2011-04,3,1,3,313,Potential Loyalists
12785.0,364.4,3,1079.31,1100.4,21.09,0.0192,2009-12,2,3,3,233,At-Risk
17477.0,612.6,2,1079,1144.3,65.3,0.0571,2010-03,1,2,3,123,Hibernating
14352.0,157.3,4,1078.96,1078.96,0,0,2011-03,3,3,3,333,Loyal Customers
13567.0,428.5,4,1078.59,1083.69,5.1,0.0047,2010-06,2,3,3,233,At-Risk
16231.0,379.4,4,1078.22,1078.22,0,0,2010-04,2,3,3,233,At-Risk
16183.0,67.4,4,1077.81,1077.81,0,0,2010-10,4,3,3,433,Loyal Customers
16188.0,44.5,5,1077.71,1087.66,9.95,0.0091,2010-10,4,4,3,443,Champions
16071.0,44.5,4,1076.8,1076.8,0,0,2010-02,4,3,3,433,Loyal Customers
13959.0,79.4,6,1076.18,1076.18,0,0,2010-07,3,4,3,343,Loyal Customers
14080.0,32.5,5,1075.73,1115.68,39.95,0.0358,2009-12,4,4,3,443,Champions
15912.0,178.4,9,1074.7,1074.7,0,0,2009-12,3,5,3,353,Loyal Customers
17420.0,50.4,6,1074.53,1084.43,9.9,0.0091,2010-11,4,4,3,443,Champions
16884.0,37.5,4,1073.92,1073.92,0,0,2010-05,4,3,3,433,Loyal Customers
15254.0,127.4,3,1073.4,1088.35,14.95,0.0137,2010-05,3,3,3,333,Loyal Customers
17854.0,185.3,6,1071.45,1071.45,0,0,2009-12,3,4,3,343,Loyal Customers
15745.0,19.4,4,1071.24,1094.59,23.35,0.0213,2011-04,5,3,3,533,Loyal Customers
14484.0,50.4,4,1070.98,1070.98,0,0,2009-12,4,3,3,433,Loyal Customers
17522.0,1.5,5,1070.71,1070.71,0,0,2011-05,5,4,3,543,Champions
12728.0,71.4,5,1070.17,1070.17,0,0,2010-11,4,4,3,443,Champions
13727.0,28.6,8,1067.3,1080.05,12.75,0.0118,2009-12,4,5,3,453,Champions
14675.0,16.5,2,1066.9,1066.9,0,0,2010-11,5,2,3,523,Potential Loyalists
14948.0,23.3,6,1066.57,1101.97,35.4,0.0321,2011-05,5,4,3,543,Champions
17277.0,227.5,2,1065.35,1065.35,0,0,2011-01,3,2,3,323,Potential Loyalists
17849.0,218.4,8,1063.76,1063.76,0,0,2010-03,3,5,3,353,Loyal Customers
12815.0,147.6,2,1063.46,1063.46,0,0,2011-05,3,2,3,323,Potential Loyalists
14411.0,310.5,1,1063,1063,0,0,2011-02,3,1,3,313,Potential Loyalists
14204.0,2.4,4,1062.96,1062.96,0,0,2009-12,5,3,3,533,Loyal Customers
12434.0,84.5,3,1062.48,1103.43,40.95,0.0371,2010-11,3,3,3,333,Loyal Customers
15026.0,80.4,5,1061.61,1061.61,0,0,2010-09,3,4,3,343,Loyal Customers
17616.0,173.6,4,1060.8,1060.8,0,0,2010-09,3,3,3,333,Loyal Customers
13607.0,40.3,2,1060.61,1078.31,17.7,0.0164,2010-11,4,2,3,423,Potential Loyalists
16261.0,17.3,6,1059.45,1059.45,0,0,2010-09,5,4,3,543,Champions
17421.0,386.3,3,1059.41,1059.41,0,0,2009-12,2,3,3,233,At-Risk
13856.0,168.6,11,1058.88,1142.03,83.15,0.0728,2010-03,3,5,3,353,Loyal Customers
15850.0,19.4,6,1058.72,1058.72,0,0,2009-12,5,4,3,543,Champions
12679.0,58.5,4,1058.67,1113.02,54.35,0.0488,2011-03,4,3,3,433,Loyal Customers
13295.0,359.5,4,1058.02,1101.97,43.95,0.0399,2010-05,2,3,3,233,At-Risk
17555.0,19.5,5,1057.74,1057.74,0,0,2010-05,5,4,3,543,Champions
13853.0,57.4,1,1056.94,1090.14,33.2,0.0305,2011-10,4,1,3,413,New Customers
16278.0,100.3,3,1056.59,1117.84,61.25,0.0548,2010-07,3,3,3,333,Loyal Customers
15238.0,29.4,3,1056.54,1071.99,15.45,0.0144,2011-06,4,3,3,433,Loyal Customers
16048.0,373.4,4,1056.53,1075.23,18.7,0.0174,2010-06,2,3,3,233,At-Risk
15407.0,33.5,4,1056.44,1056.44,0,0,2011-02,4,3,3,433,Loyal Customers
15003.0,473.3,6,1055.7,1060.7,5,0.0047,2010-01,2,4,3,243,At-Risk
15977.0,17.4,2,1054.73,1054.73,0,0,2011-10,5,2,3,523,Potential Loyalists
16728.0,46.4,4,1054.67,1054.67,0,0,2011-03,4,3,3,433,Loyal Customers
12716.0,3.6,2,1053.49,1053.49,0,0,2011-07,5,2,3,523,Potential Loyalists
13656.0,164.6,4,1053.35,1078.85,25.5,0.0236,2010-04,3,3,3,333,Loyal Customers
12580.0,246.6,2,1052.9,1052.9,0,0,2010-05,3,2,3,323,Potential Loyalists
15886.0,60.4,4,1052.87,1052.87,0,0,2010-04,4,3,3,433,Loyal Customers
15855.0,136.6,6,1052.72,1052.72,0,0,2010-08,3,4,3,343,Loyal Customers
16642.0,4.5,3,1051.46,1077.45,25.99,0.0241,2010-10,5,3,3,533,Loyal Customers
16593.0,50.5,8,1051.24,1071.14,19.9,0.0186,2009-12,4,5,3,453,Champions
14947.0,72.3,6,1049.79,1049.79,0,0,2010-03,4,4,3,443,Champions
13775.0,590.5,1,1049.66,1049.66,0,0,2010-04,2,1,3,213,Hibernating
15626.0,74.6,3,1049.37,1067.52,18.15,0.017,2010-10,4,3,3,433,Loyal Customers
17934.0,51.5,3,1049.15,1049.15,0,0,2010-10,4,3,3,433,Loyal Customers
15464.0,338.3,1,1048.85,1048.85,0,0,2011-01,2,1,3,213,Hibernating
15763.0,31.6,2,1048.67,1086.92,38.25,0.0352,2011-09,4,2,3,423,Potential Loyalists
13791.0,127.5,2,1047.68,1516,468.32,0.3089,2011-06,3,2,3,323,Potential Loyalists
14488.0,67.6,1,1047.43,1064.28,16.85,0.0158,2011-10,4,1,3,413,New Customers
17539.0,617.5,4,1047.07,1226.57,179.5,0.1463,2009-12,1,3,3,133,At-Risk
17474.0,599.6,1,1047,1047,0,0,2010-04,1,1,3,113,Lost
18130.0,15.4,3,1045.74,1059.39,13.65,0.0129,2011-10,5,3,3,533,Loyal Customers
14734.0,425.5,4,1045.47,1056.42,10.95,0.0104,2010-06,2,3,3,233,At-Risk
12616.0,95.4,3,1045.35,1131.1,85.75,0.0758,2010-11,3,3,3,333,Loyal Customers
13835.0,25.3,7,1044.82,1095.27,50.45,0.0461,2010-03,4,4,3,443,Champions
17042.0,2.5,5,1044.38,1044.38,0,0,2011-04,5,4,3,543,Champions
15969.0,2.5,5,1043.85,1127.05,83.2,0.0738,2010-07,5,4,3,543,Champions
15645.0,18.5,3,1042.57,1055.17,12.6,0.0119,2010-10,5,3,3,533,Loyal Customers
17727.0,15.3,1,1042.55,1060.25,17.7,0.0167,2011-11,5,1,3,513,New Customers
15801.0,46.4,3,1042.19,1063.95,21.76,0.0205,2011-08,4,3,3,433,Loyal Customers
16991.0,421.4,1,1041.21,1041.21,0,0,2010-10,2,1,3,213,Hibernating
14108.0,30.6,4,1041.21,1044.96,3.75,0.0036,2009-12,4,3,3,433,Loyal Customers
13613.0,452.5,5,1039.85,1039.85,0,0,2010-02,2,4,3,243,At-Risk
12486.0,431.5,1,1037.28,1037.28,0,0,2010-10,2,1,3,213,Hibernating
17869.0,107.3,7,1036.16,1036.16,0,0,2010-06,3,4,3,343,Loyal Customers
17926.0,133.4,5,1035.49,1035.49,0,0,2010-05,3,4,3,343,Loyal Customers
16260.0,50.6,1,1035.45,1035.45,0,0,2011-10,4,1,3,413,New Customers
16787.0,397.5,4,1035.43,1035.43,0,0,2010-01,2,3,3,233,At-Risk
13258.0,11.6,5,1035.18,1035.18,0,0,2010-11,5,4,3,543,Champions
15171.0,331.4,1,1034.5,1289.5,255,0.1978,2011-01,2,1,3,213,Hibernating
12811.0,260.6,5,1033.9,1033.9,0,0,2010-10,3,4,3,343,Loyal Customers
17980.0,165.5,4,1033.42,1033.42,0,0,2010-11,3,3,3,333,Loyal Customers
14248.0,318.4,3,1032.95,1032.95,0,0,2010-07,2,3,3,233,At-Risk
12801.0,500.6,1,1031.87,1071.82,39.95,0.0373,2010-07,2,1,3,213,Hibernating
13873.0,119.6,8,1031.02,1038.92,7.9,0.0076,2010-03,3,5,3,353,Loyal Customers
16385.0,60.5,5,1030.61,1030.61,0,0,2010-03,4,4,3,443,Champions
16198.0,75.4,2,1030.04,1030.04,0,0,2010-09,4,2,3,423,Potential Loyalists
16903.0,29.4,3,1029.98,1062.28,32.3,0.0304,2010-10,4,3,3,433,Loyal Customers
16284.0,31.3,3,1029.77,1029.77,0,0,2010-11,4,3,3,433,Loyal Customers
14932.0,365.5,2,1029.66,1029.66,0,0,2010-11,2,2,3,223,Hibernating
15333.0,208.4,1,1028.56,1028.56,0,0,2011-05,3,1,3,313,Potential Loyalists
15639.0,134.4,3,1028.33,1065.08,36.75,0.0345,2010-04,3,3,3,333,Loyal Customers
16682.0,4.5,5,1028,1028,0,0,2011-06,5,4,3,543,Champions
15887.0,406.6,3,1027.15,1027.15,0,0,2010-06,2,3,3,233,At-Risk
16533.0,19.5,3,1026.94,1095.56,68.62,0.0626,2011-10,5,3,3,533,Loyal Customers
13956.0,5.4,5,1026.42,1026.42,0,0,2011-03,5,4,3,543,Champions
17749.0,178.3,3,1026.18,1026.18,0,0,2010-06,3,3,3,333,Loyal Customers
13602.0,64.5,4,1025.17,1025.17,0,0,2010-05,4,3,3,433,Loyal Customers
14475.0,71.6,4,1025.12,1151.15,126.03,0.1095,2010-10,4,3,3,433,Loyal Customers
17310.0,387.3,2,1025.1,1025.1,0,0,2010-06,2,2,3,223,Hibernating
16441.0,67.3,5,1023.48,1034.43,10.95,0.0106,2010-03,4,4,3,443,Champions
15091.0,67.5,3,1023.11,1046.61,23.5,0.0225,2010-02,4,3,3,433,Loyal Customers
12666.0,394.3,1,1020.98,1248.42,227.44,0.1822,2010-11,2,1,3,213,Hibernating
16568.0,427.5,2,1020.9,1020.9,0,0,2010-03,2,2,3,223,Hibernating
15839.0,33.4,3,1020.74,1048.49,27.75,0.0265,2011-07,4,3,3,433,Loyal Customers
13376.0,99.3,3,1019.76,1019.76,0,0,2011-04,3,3,3,333,Loyal Customers
12828.0,2.6,6,1018.71,1018.71,0,0,2011-08,5,4,3,543,Champions
0.1554,2455817,1,1017.5,1017.5,0,0,-4712-02,1,1,3,113,Lost
12793.0,334.5,3,1017.33,1017.33,0,0,2010-11,2,3,3,233,At-Risk
15970.0,303.5,2,1017.32,1017.32,0,0,2010-04,3,2,3,323,Potential Loyalists
17299.0,11.5,6,1016.08,1016.08,0,0,2010-08,5,4,3,543,Champions
13333.0,411.4,3,1015.74,1015.74,0,0,2010-02,2,3,3,233,At-Risk
17860.0,368.5,4,1015.54,1015.54,0,0,2009-12,2,3,3,233,At-Risk
13867.0,31.3,3,1015.29,1015.29,0,0,2011-05,4,3,3,433,Loyal Customers
18142.0,157.4,2,1014.9,1019.52,4.62,0.0045,2011-05,3,2,3,323,Potential Loyalists
14355.0,365.5,3,1014.45,1014.45,0,0,2010-03,2,3,3,233,At-Risk
12642.0,25.4,3,1013.26,1013.26,0,0,2011-08,4,3,3,433,Loyal Customers
15025.0,33.4,2,1013.09,1013.09,0,0,2010-05,4,2,3,423,Potential Loyalists
17197.0,29.6,1,1013.01,1013.01,0,0,2011-11,4,1,3,413,New Customers
12936.0,17.3,4,1012.9,1063.9,51,0.0479,2011-09,5,3,3,533,Loyal Customers
12427.0,21.6,3,1011.87,1129.3,117.43,0.104,2010-12,5,3,3,533,Loyal Customers
12905.0,576.6,2,1011.82,1018.42,6.6,0.0065,2010-01,2,2,3,223,Hibernating
12652.0,331.4,2,1011.58,1017.03,5.45,0.0054,2010-10,2,2,3,223,Hibernating
16435.0,512.2,3,1011.57,1011.57,0,0,2010-07,2,3,3,233,At-Risk
13039.0,584.3,4,1010.73,1010.73,0,0,2009-12,2,3,3,233,At-Risk
17362.0,239.4,7,1010.54,1024.04,13.5,0.0132,2010-01,3,4,3,343,Loyal Customers
16160.0,65.4,2,1009.45,1025.44,15.99,0.0156,2011-09,4,2,3,423,Potential Loyalists
16451.0,87.6,3,1009.4,1013.15,3.75,0.0037,2009-12,3,3,3,333,Loyal Customers
12862.0,425.5,2,1008.32,1008.32,0,0,2010-08,2,2,3,223,Hibernating
16287.0,169.6,5,1006.98,1006.98,0,0,2010-01,3,4,3,343,Loyal Customers
13429.0,10.6,4,1006.8,1006.8,0,0,2011-09,5,3,3,533,Loyal Customers
15771.0,604.4,3,1006.54,1006.54,0,0,2010-01,1,3,3,133,At-Risk
13427.0,19.5,6,1006.53,1006.53,0,0,2009-12,5,4,3,543,Champions
14013.0,110.4,5,1006.22,1084.57,78.35,0.0722,2010-03,3,4,3,343,Loyal Customers
14953.0,25.4,4,1005.37,1013.77,8.4,0.0083,2010-09,4,3,3,433,Loyal Customers
12572.0,8.6,2,1004.72,1020.42,15.7,0.0154,2011-10,5,2,3,523,Potential Loyalists
17329.0,14.4,5,1004.43,1004.43,0,0,2009-12,5,4,3,543,Champions
18160.0,57.3,3,1003.88,1003.88,0,0,2010-11,4,3,3,433,Loyal Customers
17578.0,218.2,7,1003.73,1047.33,43.6,0.0416,2010-06,3,4,3,343,Loyal Customers
13549.0,25.6,8,1003.72,1005.8,2.08,0.0021,2010-11,4,5,3,453,Champions
15104.0,196.5,2,1002.54,1027.44,24.9,0.0242,2011-03,3,2,3,323,Potential Loyalists
16623.0,245.6,4,1002.49,1015.24,12.75,0.0126,2010-04,3,3,3,333,Loyal Customers
12446.0,57.5,1,1002.31,1002.31,0,0,2011-10,4,1,3,413,New Customers
17237.0,11.4,4,1002.08,1002.08,0,0,2010-11,5,3,3,533,Loyal Customers
13359.0,63.6,2,1001.96,1043.31,41.35,0.0396,2010-11,4,2,3,423,Potential Loyalists
15706.0,63.6,4,1001.81,1060.56,58.75,0.0554,2011-08,4,3,3,433,Loyal Customers
16535.0,5.4,3,1001.59,1001.59,0,0,2010-01,5,3,3,533,Loyal Customers
12410.0,308.6,3,1001.46,1013.71,12.25,0.0121,2010-07,3,3,3,333,Loyal Customers
12403.0,49.5,2,1001.36,1019.36,18,0.0177,2010-07,4,2,3,423,Potential Loyalists
16122.0,73.4,6,1001.34,1001.34,0,0,2010-10,4,4,3,443,Champions
12545.0,75.4,2,1000.39,1000.39,0,0,2011-03,4,2,3,423,Potential Loyalists
15508.0,189.3,6,1000.27,1000.27,0,0,2011-04,3,4,3,343,Loyal Customers
14902.0,25.6,3,1000.27,1035.62,35.35,0.0341,2010-06,4,3,3,433,Loyal Customers
14214.0,30.6,5,1000.23,1004.38,4.15,0.0041,2011-03,4,4,3,443,Champions
18143.0,116.5,2,1000.16,1000.16,0,0,2011-07,3,2,3,323,Potential Loyalists
16572.0,127.3,3,999.7,1009.6,9.9,0.0098,2011-03,3,3,3,333,Loyal Customers
17205.0,53.5,3,999.35,999.35,0,0,2010-05,4,3,3,433,Loyal Customers
17631.0,1.6,7,998.49,998.49,0,0,2009-12,5,4,3,543,Champions
18006.0,23.3,4,997.86,997.86,0,0,2009-12,5,3,3,533,Loyal Customers
13154.0,399.3,3,997.43,1624.84,627.41,0.3861,2009-12,2,3,3,233,At-Risk
13857.0,393.5,6,997.11,1001.01,3.9,0.0039,2010-05,2,4,3,243,At-Risk
15363.0,372.5,2,996.16,1004.11,7.95,0.0079,2010-08,2,2,3,223,Hibernating
17724.0,71.4,3,995.65,1033,37.35,0.0362,2011-07,4,3,3,433,Loyal Customers
16009.0,22.3,4,992.71,992.71,0,0,2011-07,5,3,3,533,Loyal Customers
14510.0,375.5,3,991.98,1007.28,15.3,0.0152,2010-09,2,3,3,233,At-Risk
13559.0,512.6,2,990,990,0,0,2010-06,2,2,3,223,Hibernating
13245.0,50.5,2,989.22,989.22,0,0,2010-10,4,2,3,423,Potential Loyalists
13292.0,38.6,5,987.79,994.51,6.72,0.0068,2010-07,4,4,3,443,Champions
16130.0,422.4,4,987.48,987.48,0,0,2010-04,2,3,3,233,At-Risk
18237.0,2.5,5,987.1,987.1,0,0,2011-07,5,4,3,543,Champions
13238.0,17.3,6,986.73,1006.63,19.9,0.0198,2010-04,5,4,3,543,Champions
13439.0,255.4,3,986.61,986.61,0,0,2010-07,3,3,3,333,Loyal Customers
15713.0,143.4,4,985.99,1010.79,24.8,0.0245,2009-12,3,3,3,333,Loyal Customers
15535.0,173.3,6,985.82,1087.82,102,0.0938,2010-09,3,4,3,343,Loyal Customers
16254.0,378.4,3,985.14,985.14,0,0,2010-03,2,3,3,233,At-Risk
15176.0,667.6,1,985.09,988.04,2.95,0.003,2010-02,1,1,3,113,Lost
17144.0,1.3,2,984.57,984.57,0,0,2011-09,5,2,3,523,Potential Loyalists
17214.0,60.4,6,984.12,1069.12,85,0.0795,2010-12,4,4,3,443,Champions
14138.0,1.5,2,982.38,982.38,0,0,2011-10,5,2,3,523,Potential Loyalists
12541.0,29.6,3,981.18,981.18,0,0,2011-03,4,3,3,433,Loyal Customers
12543.0,448.3,1,980.25,980.25,0,0,2010-09,2,1,3,213,Hibernating
17883.0,3.3,7,979.95,995.85,15.9,0.016,2010-02,5,4,3,543,Champions
14230.0,435.6,3,979.8,979.8,0,0,2010-06,2,3,3,233,At-Risk
17369.0,455.6,1,979.2,979.2,0,0,2010-09,2,1,3,213,Hibernating
17221.0,7.4,5,978.52,978.52,0,0,2010-04,5,4,3,543,Champions
15132.0,18.3,5,977.93,977.93,0,0,2011-03,5,4,3,543,Champions
16376.0,8.5,2,977.52,987.01,9.49,0.0096,2011-11,5,2,3,523,Potential Loyalists
17123.0,161.6,3,977.17,977.17,0,0,2010-05,3,3,3,333,Loyal Customers
16863.0,31.4,3,977.07,998.52,21.45,0.0215,2010-10,4,3,3,433,Loyal Customers
15165.0,373.4,1,975.5,975.5,0,0,2010-12,2,1,3,213,Hibernating
14223.0,92.4,3,975.23,991.13,15.9,0.016,2011-03,3,3,3,333,Loyal Customers
15951.0,8.6,3,974.52,1013.17,38.65,0.0381,2010-11,5,3,3,533,Loyal Customers
17958.0,116.5,2,973.88,973.88,0,0,2009-12,3,2,3,323,Potential Loyalists
17100.0,18.3,2,971.74,971.74,0,0,2011-11,5,2,3,523,Potential Loyalists
15449.0,26.4,3,971.22,974.52,3.3,0.0034,2011-03,4,3,3,433,Loyal Customers
14454.0,376.4,5,970.7,977.3,6.6,0.0068,2009-12,2,4,3,243,At-Risk
14157.0,19.5,5,970.33,1002.78,32.45,0.0324,2010-03,5,4,3,543,Champions
13223.0,200.5,6,969.12,969.12,0,0,2010-02,3,4,3,343,Loyal Customers
15208.0,1.3,6,968.02,970.52,2.5,0.0026,2010-10,5,4,3,543,Champions
14142.0,373.3,2,967.75,983.15,15.4,0.0157,2010-03,2,2,3,223,Hibernating
15907.0,3.5,3,967.45,967.45,0,0,2011-05,5,3,3,533,Loyal Customers
17405.0,1.3,3,967.22,1031.41,64.19,0.0622,2011-07,5,3,3,533,Loyal Customers
15247.0,122.5,3,967.11,976.06,8.95,0.0092,2010-06,3,3,3,333,Loyal Customers
13204.0,731.4,1,966.66,966.66,0,0,2009-12,1,1,3,113,Lost
15084.0,379.5,2,965.2,965.2,0,0,2010-03,2,2,3,223,Hibernating
13000.0,106.6,4,965,1032.5,67.5,0.0654,2009-12,3,3,3,333,Loyal Customers
16699.0,380.4,7,964.9,994.6,29.7,0.0299,2009-12,2,4,3,243,At-Risk
12550.0,79.4,1,964.83,964.83,0,0,2011-09,3,1,3,313,Potential Loyalists
14931.0,4.6,5,964.68,1257.68,293,0.233,2011-04,5,4,3,543,Champions
17081.0,25.5,6,964.39,964.39,0,0,2010-02,4,4,3,443,Champions
15109.0,245.6,3,961.9,983.1,21.2,0.0216,2009-12,3,3,3,333,Loyal Customers
15156.0,1.2,3,961.49,961.49,0,0,2011-11,5,3,3,533,Loyal Customers
17544.0,390.4,3,960.69,960.69,0,0,2010-11,2,3,3,233,At-Risk
18192.0,71.6,1,957.97,957.97,0,0,2011-09,4,1,3,413,New Customers
14958.0,147.4,6,957.94,957.94,0,0,2009-12,3,4,3,343,Loyal Customers
17189.0,106.2,5,957.63,957.63,0,0,2009-12,3,4,3,343,Loyal Customers
17516.0,15.3,6,957.55,957.55,0,0,2010-11,5,4,3,543,Champions
14430.0,511.5,3,956.4,1220.9,264.5,0.2166,2010-04,2,3,3,233,At-Risk
16141.0,88.5,2,955.94,955.94,0,0,2010-10,3,2,3,323,Potential Loyalists
12990.0,31.5,7,955.5,955.5,0,0,2010-03,4,4,3,443,Champions
17080.0,22.5,7,955.41,957.53,2.12,0.0022,2010-07,5,4,3,543,Champions
15835.0,44.3,4,954.09,954.09,0,0,2011-01,4,3,3,433,Loyal Customers
18001.0,12.3,6,953.84,953.84,0,0,2009-12,5,4,3,543,Champions
17298.0,101.3,5,952.52,957.56,5.04,0.0053,2010-03,3,4,3,343,Loyal Customers
13466.0,184.3,5,952.25,1013.35,61.1,0.0603,2010-03,3,4,3,343,Loyal Customers
15646.0,157.6,5,952.11,974.61,22.5,0.0231,2010-10,3,4,3,343,Loyal Customers
17955.0,198.5,6,949.9,949.9,0,0,2010-02,3,4,3,343,Loyal Customers
12767.0,375.6,1,949.82,949.82,0,0,2010-11,2,1,3,213,Hibernating
13046.0,30.6,3,949.25,949.25,0,0,2010-09,4,3,3,433,Loyal Customers
15177.0,425.5,1,948.93,948.93,0,0,2010-10,2,1,3,213,Hibernating
16227.0,225.4,3,948.82,1027.22,78.4,0.0763,2010-06,3,3,3,333,Loyal Customers
15181.0,66.4,5,948.45,1200.2,251.75,0.2098,2009-12,4,4,3,443,Champions
15787.0,26.4,3,948.05,948.05,0,0,2011-10,4,3,3,433,Loyal Customers
14350.0,274.4,3,947.8,972.03,24.23,0.0249,2010-10,3,3,3,333,Loyal Customers
16763.0,198.5,2,947.75,964.7,16.95,0.0176,2009-12,3,2,3,323,Potential Loyalists
15723.0,364.5,4,947.65,947.65,0,0,2010-05,2,3,3,233,At-Risk
12355.0,214.4,2,947.61,947.61,0,0,2010-05,3,2,3,323,Potential Loyalists
17356.0,311.5,5,946.47,946.47,0,0,2010-01,2,4,3,243,At-Risk
16146.0,157.4,4,946.38,946.38,0,0,2010-09,3,3,3,333,Loyal Customers
17604.0,217.4,6,945.93,945.93,0,0,2010-01,3,4,3,343,Loyal Customers
15707.0,35.4,4,945.58,945.58,0,0,2011-09,4,3,3,433,Loyal Customers
13261.0,268.5,2,944.1,944.1,0,0,2011-02,3,2,3,323,Potential Loyalists
16199.0,392.5,7,942.75,942.75,0,0,2010-03,2,4,3,243,At-Risk
12942.0,131.4,3,942.65,942.65,0,0,2010-12,3,3,3,333,Loyal Customers
13526.0,738.4,2,942.6,1182,239.4,0.2025,2009-12,1,2,3,123,Hibernating
15385.0,40.4,3,942.08,942.08,0,0,2010-01,4,3,3,433,Loyal Customers
13636.0,36.6,5,941.62,949.12,7.5,0.0079,2011-02,4,4,3,443,Champions
15268.0,478.6,3,941.25,961.9,20.65,0.0215,2010-04,2,3,3,233,At-Risk
18156.0,12.5,2,941.17,941.17,0,0,2010-12,5,2,3,523,Potential Loyalists
17363.0,395.3,3,940.86,940.86,0,0,2010-11,2,3,3,233,At-Risk
13416.0,43.6,3,940.8,940.8,0,0,2009-12,4,3,3,433,Loyal Customers
15576.0,37.5,1,940.67,940.67,0,0,2011-11,4,1,3,413,New Customers
16204.0,23.4,3,939.24,944.24,5,0.0053,2009-12,5,3,3,533,Loyal Customers
14629.0,4.3,2,939.21,959.01,19.8,0.0206,2011-10,5,2,3,523,Potential Loyalists
